     0.373,  1457.119,  2000.624,  1061.266
     0.374,  1460.642,  2006.923,  1063.058
     0.375,  1464.164,  2013.225,  1064.847
     0.376,  1467.683,  2019.532,  1066.630
     0.377,  1471.201,  2025.844,  1068.410
     0.378,  1474.716,  2032.159,  1070.186
     0.379,  1478.230,  2038.479,  1071.958
     0.380,  1481.741,  2044.803,  1073.726
     0.381,  1485.250,  2051.131,  1075.489
     0.382,  1488.758,  2057.463,  1077.249
     0.383,  1492.263,  2063.800,  1079.005
     0.384,  1495.767,  2070.141,  1080.756
     0.385,  1499.268,  2076.486,  1082.504
     0.386,  1502.767,  2082.836,  1084.248
     0.387,  1506.265,  2089.189,  1085.988
     0.388,  1509.760,  2095.547,  1087.723
     0.389,  1513.253,  2101.909,  1089.455
     0.390,  1516.744,  2108.275,  1091.183
     0.391,  1520.234,  2114.645,  1092.907
     0.392,  1523.721,  2121.020,  1094.627
     0.393,  1527.206,  2127.398,  1096.343
     0.394,  1530.689,  2133.781,  1098.056
     0.395,  1534.171,  2140.168,  1099.764
     0.396,  1537.650,  2146.559,  1101.468
     0.397,  1541.127,  2152.955,  1103.169
     0.398,  1544.602,  2159.354,  1104.866
     0.399,  1548.075,  2165.757,  1106.558
     0.400,  1551.546,  2172.165,  1108.247
     0.401,  1555.015,  2178.577,  1109.932
     0.402,  1558.483,  2184.992,  1111.614
     0.403,  1561.948,  2191.413,  1113.291
     0.404,  1565.411,  2197.836,  1114.965
     0.405,  1568.872,  2204.265,  1116.635
     0.406,  1572.331,  2210.697,  1118.301
     0.407,  1575.788,  2217.134,  1119.963
     0.408,  1579.243,  2223.574,  1121.621
     0.409,  1582.696,  2230.019,  1123.276
     0.410,  1586.147,  2236.468,  1124.927
     0.411,  1589.596,  2242.920,  1126.574
     0.412,  1593.043,  2249.377,  1128.218
     0.413,  1596.488,  2255.838,  1129.857
     0.414,  1599.931,  2262.303,  1131.493
     0.415,  1603.372,  2268.772,  1133.125
     0.416,  1606.811,  2275.245,  1134.754
     0.417,  1610.248,  2281.722,  1136.378
     0.418,  1613.683,  2288.203,  1138.000
     0.419,  1617.117,  2294.688,  1139.617
     0.420,  1620.548,  2301.178,  1141.231
     0.421,  1623.977,  2307.671,  1142.841
     0.422,  1627.404,  2314.168,  1144.447
     0.423,  1630.829,  2320.669,  1146.050
     0.424,  1634.252,  2327.175,  1147.649
     0.425,  1637.673,  2333.684,  1149.244
     0.426,  1641.092,  2340.198,  1150.836
     0.427,  1644.509,  2346.715,  1152.424
     0.428,  1647.924,  2353.236,  1154.009
     0.429,  1651.337,  2359.761,  1155.589
     0.430,  1654.748,  2366.290,  1157.167
     0.431,  1658.158,  2372.824,  1158.741
     0.432,  1661.565,  2379.361,  1160.311
     0.433,  1664.970,  2385.902,  1161.877
     0.434,  1668.373,  2392.447,  1163.440
     0.435,  1671.774,  2398.996,  1165.000
     0.436,  1675.173,  2405.549,  1166.555
     0.437,  1678.571,  2412.106,  1168.108
     0.438,  1681.966,  2418.667,  1169.656
     0.439,  1685.359,  2425.231,  1171.201
     0.440,  1688.750,  2431.801,  1172.743
     0.441,  1692.140,  2438.373,  1174.282
     0.442,  1695.527,  2444.950,  1175.816
     0.443,  1698.912,  2451.531,  1177.347
     0.444,  1702.296,  2458.115,  1178.875
     0.445,  1705.677,  2464.704,  1180.399
     0.446,  1709.056,  2471.295,  1181.920
     0.447,  1712.434,  2477.892,  1183.437
     0.448,  1715.809,  2484.492,  1184.951
     0.449,  1719.183,  2491.096,  1186.462
     0.450,  1722.554,  2497.704,  1187.968
     0.451,  1725.924,  2504.315,  1189.472
     0.452,  1729.291,  2510.931,  1190.972
     0.453,  1732.657,  2517.550,  1192.469
     0.454,  1736.020,  2524.173,  1193.962
     0.455,  1739.382,  2530.801,  1195.451
     0.456,  1742.741,  2537.432,  1196.938
     0.457,  1746.099,  2544.066,  1198.421
     0.458,  1749.455,  2550.705,  1199.900
     0.459,  1752.808,  2557.348,  1201.377
     0.460,  1756.160,  2563.994,  1202.849
     0.461,  1759.510,  2570.644,  1204.319
     0.462,  1762.858,  2577.298,  1205.785
     0.463,  1766.204,  2583.956,  1207.248
     0.464,  1769.548,  2590.618,  1208.707
     0.465,  1772.890,  2597.283,  1210.163
     0.466,  1776.230,  2603.953,  1211.616
     0.467,  1779.567,  2610.625,  1213.066
     0.468,  1782.904,  2617.303,  1214.512
     0.469,  1786.238,  2623.983,  1215.955
     0.470,  1789.570,  2630.667,  1217.394
     0.471,  1792.900,  2637.356,  1218.831
     0.472,  1796.228,  2644.048,  1220.264
     0.473,  1799.554,  2650.743,  1221.693
     0.474,  1802.879,  2657.443,  1223.120
     0.475,  1806.201,  2664.146,  1224.543
     0.476,  1809.521,  2670.854,  1225.963
     0.477,  1812.840,  2677.564,  1227.380
     0.478,  1816.156,  2684.279,  1228.793
     0.479,  1819.471,  2690.997,  1230.203
     0.480,  1822.783,  2697.719,  1231.610
     0.481,  1826.094,  2704.445,  1233.014
     0.482,  1829.402,  2711.175,  1234.415
     0.483,  1832.709,  2717.908,  1235.812
     0.484,  1836.014,  2724.645,  1237.206
     0.485,  1839.317,  2731.385,  1238.597
     0.486,  1842.618,  2738.130,  1239.985
     0.487,  1845.917,  2744.878,  1241.370
     0.488,  1849.214,  2751.630,  1242.751
     0.489,  1852.508,  2758.385,  1244.129
     0.490,  1855.802,  2765.145,  1245.504
     0.491,  1859.093,  2771.907,  1246.876
     0.492,  1862.382,  2778.674,  1248.245
     0.493,  1865.669,  2785.444,  1249.611
     0.494,  1868.954,  2792.218,  1250.974
     0.495,  1872.238,  2798.996,  1252.333
     0.496,  1875.519,  2805.777,  1253.689
     0.497,  1878.798,  2812.561,  1255.042
